,national_inv,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1271215,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1271246,4.0,58.0,88.0,119.0,10.0,39.0,77.0,118.0,0,7.0,0.87,0.89,0,0,0,1,0,1
1271317,0.0,10.0,14.0,14.0,0.0,3.0,8.0,10.0,0,0.0,0.81,0.89,0,0,1,1,0,1
1271422,3.0,36.0,55.0,55.0,5.0,9.0,14.0,30.0,0,0.0,0.17,0.33,0,0,0,1,0,1
1271449,2.0,108.0,216.0,324.0,42.0,95.0,137.0,183.0,0,0.0,0.93,0.9,0,0,0,1,0,1
1271564,2.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1271699,7.0,0.0,6.0,6.0,4.0,9.0,14.0,14.0,0,0.0,0.93,0.92,1,0,0,1,0,1
1271817,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.91,0.82,1,0,0,1,0,1
1271873,20.0,15.0,35.0,55.0,12.0,54.0,84.0,126.0,0,0.0,0.27,0.39,0,1,0,1,0,1
1272015,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.62,0.62,0,0,0,1,0,1
1272242,1.0,3.0,3.0,6.0,0.0,2.0,2.0,4.0,0,0.0,0.82,0.89,0,0,0,1,0,1
1272284,1.0,8.0,13.0,18.0,3.0,7.0,9.0,14.0,0,0.0,0.99,0.98,0,0,1,1,0,1
1272528,0.0,2287.0,3247.0,4207.0,0.0,1.0,1.0,1.0,0,0.0,0.33,0.33,0,0,0,1,0,1
1272556,0.0,12.0,12.0,12.0,0.0,0.0,1.0,3.0,0,0.0,0.46,0.38,0,0,0,1,0,1
1272651,8.0,24.0,51.0,85.0,11.0,34.0,68.0,98.0,0,0.0,0.78,0.78,0,0,0,1,0,1
1272693,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,0,0,0,1,0,1
1272725,6.0,0.0,0.0,0.0,6.0,20.0,23.0,23.0,0,0.0,0.99,0.9,1,0,0,1,0,1
1272729,20.0,40.0,80.0,100.0,30.0,54.0,82.0,100.0,0,0.0,0.98,0.98,0,0,0,1,0,1
1273003,-3.0,5.0,5.0,9.0,20.0,24.0,27.0,30.0,0,0.0,0.99,0.97,0,0,0,1,0,1
1273101,1.0,7.0,7.0,21.0,7.0,18.0,29.0,31.0,0,0.0,0.95,0.97,0,0,0,1,0,1
1273105,0.0,6.0,12.0,12.0,1.0,3.0,7.0,8.0,0,0.0,0.44,0.38,0,0,0,1,0,1
1273234,-6.0,792.0,984.0,1272.0,135.0,565.0,894.0,1199.0,0,0.0,0.77,0.85,0,0,0,1,0,1
1273620,-4.0,18.0,24.0,30.0,22.0,25.0,35.0,39.0,0,0.0,0.95,0.97,0,0,0,1,0,1
1273693,2.0,0.0,1.0,2.0,2.0,2.0,2.0,8.0,0,0.0,0.93,0.92,0,0,0,1,0,1
1273749,0.0,259.0,439.0,511.0,1.0,3.0,10.0,11.0,0,0.0,0.79,0.66,0,0,1,1,0,1
1274107,6.0,0.0,0.0,0.0,11.0,33.0,51.0,51.0,0,0.0,-99.0,-99.0,0,0,1,0,0,1
1274217,0.0,13.0,23.0,33.0,3.0,6.0,14.0,20.0,0,0.0,0.88,0.94,0,0,0,1,0,1
1274232,0.0,6.0,8.0,11.0,0.0,2.0,8.0,10.0,0,0.0,0.64,0.48,0,0,0,1,0,1
1274243,0.0,3.0,4.0,5.0,0.0,2.0,4.0,5.0,0,0.0,0.84,0.77,0,0,1,1,0,1
1274345,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0,2.0,0.42,0.36,0,0,1,1,0,1
1274346,15.0,0.0,0.0,0.0,4.0,8.0,13.0,13.0,0,0.0,0.64,0.64,1,0,0,1,0,1
1274432,1.0,12.0,28.0,40.0,4.0,11.0,15.0,24.0,0,0.0,0.8,0.82,0,0,0,1,0,1
1274485,4.0,18.0,36.0,36.0,23.0,34.0,47.0,63.0,0,0.0,0.73,0.68,0,0,0,1,0,1
1274534,5.0,9.0,20.0,32.0,1.0,4.0,4.0,4.0,0,0.0,0.5,0.52,0,0,0,1,0,1
1274639,0.0,32.0,49.0,58.0,0.0,0.0,3.0,7.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
1274794,1.0,137.0,174.0,174.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,1,1,0,1
1274921,0.0,7.0,15.0,19.0,4.0,6.0,18.0,28.0,0,0.0,0.25,0.36,0,0,0,1,0,1
1274934,1.0,7.0,7.0,14.0,7.0,7.0,15.0,18.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1274988,0.0,2.0,4.0,4.0,3.0,6.0,13.0,18.0,0,0.0,0.97,0.94,0,0,0,1,0,1
1275169,2.0,48.0,48.0,48.0,22.0,48.0,48.0,48.0,0,0.0,0.4,0.29,1,0,0,1,0,1
1275592,26.0,0.0,0.0,0.0,0.0,4.0,8.0,8.0,0,0.0,0.99,0.99,0,0,1,1,0,1
1275620,49.0,330.0,330.0,330.0,58.0,114.0,114.0,114.0,0,0.0,0.79,0.8,0,0,0,1,0,1
1275680,0.0,0.0,0.0,0.0,8.0,32.0,70.0,85.0,0,0.0,0.38,0.38,0,0,0,1,0,1
1275743,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,0.0,0.22,0.11,1,0,0,1,0,1
1275785,0.0,48.0,72.0,96.0,17.0,40.0,64.0,84.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1275932,0.0,12.0,22.0,32.0,2.0,7.0,13.0,18.0,0,0.0,0.84,0.78,0,0,1,1,0,1
1276045,8.0,0.0,0.0,0.0,1.0,4.0,9.0,11.0,0,0.0,0.99,0.97,0,0,0,1,0,1
1276553,0.0,168.0,248.0,266.0,0.0,0.0,0.0,0.0,0,0.0,0.24,0.31,1,0,1,1,0,1
1276609,18.0,95.0,169.0,235.0,33.0,115.0,212.0,328.0,0,9.0,0.86,0.88,0,0,0,1,0,1
1277010,17.0,72.0,132.0,192.0,10.0,48.0,111.0,145.0,0,12.0,0.73,0.76,0,0,0,1,0,1
1277470,0.0,4.0,5.0,7.0,1.0,3.0,3.0,5.0,0,0.0,0.8,0.82,0,0,0,1,0,1
1277570,0.0,17.0,28.0,30.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.66,1,0,1,1,0,1
1277787,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,1,0,0,1,0,1
1277863,2.0,17.0,27.0,31.0,4.0,13.0,27.0,42.0,0,0.0,0.82,0.78,0,0,0,1,0,1
1278041,0.0,11.0,19.0,22.0,0.0,0.0,0.0,0.0,0,0.0,0.8,0.82,0,0,1,1,0,1
1278069,1.0,7.0,7.0,7.0,0.0,0.0,6.0,8.0,0,3.0,0.78,0.78,0,0,1,1,0,1
1278200,0.0,17.0,17.0,27.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.83,1,0,0,1,0,1
1278519,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.95,0,0,0,1,0,1
1278633,0.0,600.0,600.0,600.0,245.0,280.0,439.0,495.0,0,0.0,0.97,0.96,0,0,0,1,0,1
1278715,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0,0.0,0.66,0.64,0,0,0,1,0,1
1278728,0.0,11.0,15.0,19.0,3.0,8.0,16.0,23.0,0,0.0,0.62,0.73,0,0,0,1,0,1
1278792,1.0,11.0,17.0,29.0,3.0,9.0,16.0,21.0,0,5.0,0.73,0.76,0,0,1,1,0,1
1278848,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,0,0.0,0.42,0.36,0,0,0,1,0,1
1278959,2.0,10.0,19.0,28.0,0.0,9.0,11.0,19.0,0,0.0,0.16,0.16,0,0,0,1,0,1
1279107,1.0,3.0,6.0,8.0,1.0,2.0,6.0,10.0,0,0.0,0.9,0.93,0,0,0,1,0,1
1279125,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.57,0.68,1,0,0,1,0,1
1279150,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,0.93,0,0,0,1,0,1
1279151,4.0,78.0,126.0,158.0,19.0,61.0,116.0,194.0,0,5.0,0.3,0.26,0,0,0,1,0,1
1279215,4.0,37.0,37.0,37.0,7.0,14.0,24.0,38.0,0,0.0,0.97,0.95,0,0,1,1,0,1
1279618,4.0,0.0,0.0,0.0,2.0,5.0,7.0,7.0,0,0.0,0.77,0.8,1,0,0,1,0,1
1279846,1.0,32.0,52.0,82.0,9.0,28.0,42.0,56.0,0,0.0,0.1,0.17,0,0,0,1,0,1
1279997,59.0,11.0,55.0,99.0,11.0,57.0,99.0,122.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1280366,5.0,5.0,15.0,20.0,0.0,2.0,6.0,15.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1281067,4.0,0.0,0.0,0.0,3.0,7.0,10.0,23.0,0,0.0,0.86,0.88,0,0,0,1,0,1
1281140,1.0,0.0,0.0,0.0,5.0,18.0,38.0,61.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1281233,9.0,40.0,90.0,140.0,11.0,25.0,50.0,63.0,0,0.0,1.0,0.94,0,0,0,1,0,1
1281394,6.0,24.0,37.0,50.0,3.0,11.0,19.0,29.0,0,0.0,0.76,0.78,0,0,0,1,0,1
1281511,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.37,0.36,0,0,1,1,0,1
1281759,6.0,0.0,4.0,7.0,2.0,4.0,5.0,9.0,0,0.0,0.79,0.67,1,0,0,1,0,1
1281781,-1.0,6.0,10.0,11.0,1.0,5.0,8.0,14.0,0,0.0,0.95,0.95,0,0,0,1,0,1
1281891,0.0,918.0,1607.0,2024.0,1.0,1.0,1.0,1.0,0,0.0,0.69,0.69,0,0,1,1,0,1
1281964,5.0,20.0,44.0,64.0,6.0,27.0,48.0,69.0,0,0.0,0.8,0.82,0,0,0,1,0,1
1282055,0.0,21.0,21.0,21.0,2.0,2.0,2.0,2.0,0,0.0,0.52,0.41,1,0,0,1,0,1
1282208,3.0,29.0,53.0,90.0,33.0,52.0,69.0,82.0,0,0.0,0.68,0.66,0,0,0,1,0,1
1282235,0.0,6.0,6.0,6.0,2.0,4.0,4.0,4.0,0,0.0,0.44,0.54,0,0,0,1,0,1
1282330,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,0,0,1,0,1
1282536,1.0,45.0,77.0,109.0,2.0,31.0,50.0,70.0,0,0.0,0.17,0.33,0,0,0,1,0,1
1282642,0.0,85.0,85.0,85.0,0.0,0.0,1.0,1.0,0,0.0,0.76,0.53,0,0,0,1,0,1
1282707,0.0,18.0,30.0,33.0,2.0,2.0,2.0,2.0,0,0.0,0.63,0.72,1,0,1,1,0,1
1282717,-1.0,0.0,0.0,0.0,2.0,7.0,14.0,23.0,0,0.0,0.87,0.88,1,0,1,0,0,1
1282723,2.0,12.0,12.0,12.0,4.0,8.0,12.0,18.0,0,12.0,0.65,0.74,0,0,0,1,0,1
1282862,5.0,12.0,21.0,30.0,2.0,9.0,14.0,24.0,0,0.0,0.93,0.94,0,0,0,1,0,1
1283048,-6.0,68.0,125.0,175.0,12.0,25.0,76.0,117.0,0,0.0,0.16,0.1,0,0,1,1,0,1
1283335,1.0,3.0,8.0,10.0,0.0,4.0,6.0,9.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1283874,-1.0,11.0,17.0,20.0,5.0,14.0,20.0,26.0,0,0.0,0.42,0.36,0,0,0,1,0,1
1284103,1.0,10.0,15.0,23.0,7.0,11.0,15.0,23.0,0,0.0,0.37,0.4,0,0,0,1,0,1
1284319,0.0,0.0,434.0,712.0,1.0,1.0,1.0,1.0,0,0.0,0.69,0.69,1,0,0,0,0,1
1284400,1.0,4.0,5.0,6.0,2.0,4.0,6.0,9.0,0,0.0,0.15,0.34,0,0,0,1,0,1
1284474,-1.0,0.0,0.0,0.0,3.0,11.0,34.0,64.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
1284618,6.0,12.0,20.0,28.0,3.0,10.0,19.0,28.0,0,0.0,0.79,0.66,0,0,0,1,0,1
1284709,2.0,1.0,3.0,5.0,0.0,2.0,2.0,5.0,0,0.0,0.34,0.41,0,0,0,1,0,1
1284762,0.0,7.0,10.0,13.0,1.0,3.0,4.0,6.0,0,0.0,0.69,0.71,1,0,1,1,0,1
1284944,7.0,0.0,0.0,0.0,2.0,2.0,10.0,10.0,0,0.0,0.99,0.99,1,0,0,1,0,1
1284982,540.0,9910.0,9910.0,9910.0,10.0,28.0,50.0,104.0,0,0.0,1.0,0.93,0,0,0,1,0,1
1285322,13.0,33.0,53.0,73.0,9.0,22.0,35.0,65.0,0,0.0,0.73,0.78,0,0,0,1,0,1
1285389,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.53,0.54,1,0,0,1,0,1
1285409,0.0,134.0,196.0,227.0,0.0,0.0,0.0,0.0,0,0.0,0.87,0.68,0,0,1,1,0,1
1285515,-219.0,291.0,291.0,307.0,248.0,734.0,751.0,778.0,0,0.0,0.4,0.65,0,0,0,1,0,1
1285521,-1.0,9.0,9.0,9.0,1.0,6.0,6.0,7.0,0,0.0,0.7,0.78,0,0,0,1,0,1
1286410,48.0,54.0,79.0,79.0,33.0,58.0,82.0,107.0,0,0.0,0.98,0.95,0,0,0,1,0,1
1286626,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.73,0.78,0,0,0,1,0,1
1286793,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,1,1,0,1
1286826,0.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0,0.0,0.08,0.26,0,0,0,1,0,1
1287154,0.0,50.0,50.0,50.0,0.0,8.0,21.0,32.0,0,0.0,0.83,0.88,0,0,0,1,0,1
1287429,3.0,58.0,82.0,130.0,12.0,37.0,63.0,98.0,0,0.0,0.66,0.63,0,0,0,1,0,1
1287572,194.0,720.0,1344.0,2124.0,229.0,777.0,1360.0,1844.0,0,84.0,0.31,0.18,0,0,0,1,0,1
1287830,4.0,9.0,19.0,23.0,9.0,15.0,23.0,23.0,0,0.0,0.71,0.75,0,0,0,1,0,1
1287957,28.0,14.0,56.0,98.0,12.0,39.0,91.0,133.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1288042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.73,0.78,0,0,0,1,0,1
1288135,56.0,60.0,120.0,180.0,60.0,145.0,278.0,445.0,0,0.0,0.96,0.96,0,0,0,1,0,1
1288213,4.0,168.0,240.0,264.0,37.0,68.0,107.0,284.0,0,0.0,0.92,0.84,0,0,1,1,0,1
1288215,1.0,17.0,32.0,47.0,4.0,8.0,13.0,15.0,0,0.0,0.68,0.66,0,0,0,1,0,1
1288277,11.0,0.0,0.0,0.0,2.0,4.0,6.0,11.0,0,0.0,0.98,0.96,1,0,0,1,0,1
1288282,-1.0,15.0,15.0,15.0,1.0,6.0,30.0,35.0,0,0.0,0.32,0.54,0,0,0,1,0,1
1288503,0.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0,0.0,0.13,0.17,1,0,0,1,0,1
1288569,7.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0,0.0,1.0,0.98,0,0,0,1,0,1
1288826,93.0,0.0,0.0,0.0,1.0,4.0,4.0,7.0,0,0.0,0.85,0.89,0,0,1,1,0,1
1288829,4.0,20.0,41.0,58.0,5.0,10.0,22.0,33.0,0,0.0,0.66,0.69,0,0,0,1,0,1
1288913,4.0,9.0,18.0,27.0,2.0,10.0,16.0,29.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1289090,-1.0,174.0,174.0,232.0,4.0,59.0,180.0,231.0,0,164.0,0.66,0.64,0,0,0,1,0,1
1289239,1.0,4.0,7.0,10.0,1.0,4.0,7.0,12.0,0,0.0,0.82,0.81,0,0,0,1,0,1
1289350,3.0,6.0,12.0,17.0,1.0,2.0,2.0,2.0,0,0.0,0.75,0.81,1,0,0,1,0,1
1289419,2.0,30.0,30.0,30.0,0.0,5.0,13.0,16.0,0,0.0,0.33,0.32,0,0,0,1,0,1
1289762,0.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,0,0.0,0.76,0.77,0,0,0,1,0,1
1289983,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0.0,0.87,0.75,0,0,0,1,0,1
1290058,-1.0,3.0,5.0,6.0,1.0,3.0,6.0,6.0,0,0.0,1.0,1.0,0,0,0,1,0,1
1290189,10.0,10.0,24.0,43.0,3.0,11.0,23.0,43.0,0,0.0,0.85,0.89,0,0,1,1,0,1
1290315,8.0,0.0,4.0,6.0,11.0,22.0,31.0,40.0,0,0.0,0.97,0.98,0,0,0,1,0,1
1290497,0.0,6.0,9.0,15.0,3.0,5.0,14.0,18.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1290539,1.0,17.0,29.0,44.0,3.0,18.0,30.0,38.0,0,0.0,0.99,0.98,0,0,1,1,0,1
1290557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1290590,1.0,8.0,13.0,18.0,3.0,7.0,10.0,14.0,0,0.0,0.99,0.98,0,0,1,1,0,1
1290729,4.0,4.0,8.0,16.0,1.0,4.0,12.0,26.0,0,0.0,0.98,0.96,0,0,0,1,0,1
1290886,-182.0,391.0,431.0,533.0,43.0,154.0,340.0,472.0,0,0.0,0.08,0.08,1,0,0,1,0,1
1290931,107.0,146.0,438.0,584.0,38.0,141.0,215.0,284.0,0,0.0,0.69,0.69,1,0,0,1,0,1
1290940,7.0,10.0,22.0,32.0,8.0,23.0,41.0,53.0,0,0.0,0.68,0.66,0,0,0,1,0,1
1291017,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.86,1,0,1,1,0,1
1291200,-34.0,222.0,311.0,365.0,12.0,35.0,127.0,237.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1291290,4.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,0,0.0,0.98,0.97,0,0,0,1,0,1
1291345,0.0,10.0,10.0,10.0,3.0,3.0,4.0,7.0,0,0.0,1.0,0.87,0,0,0,1,0,1
1291540,0.0,13.0,21.0,29.0,5.0,12.0,18.0,25.0,0,0.0,0.37,0.36,0,0,0,1,0,1
1291639,-5.0,48.0,102.0,162.0,31.0,37.0,40.0,44.0,0,0.0,0.96,0.97,0,0,0,1,0,1
1291643,2.0,1.0,3.0,4.0,0.0,3.0,6.0,8.0,0,0.0,0.87,0.9,0,0,0,1,0,1
1291664,4.0,20.0,45.0,70.0,8.0,27.0,54.0,65.0,0,0.0,0.77,0.87,0,0,0,1,0,1
1291667,0.0,30.0,30.0,30.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1291751,0.0,5.0,5.0,5.0,0.0,0.0,2.0,5.0,0,0.0,0.17,0.33,0,0,0,1,0,1
1291761,4.0,64.0,64.0,64.0,9.0,17.0,31.0,50.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1291818,3.0,100.0,100.0,100.0,24.0,48.0,82.0,140.0,0,0.0,0.98,0.97,0,0,0,1,0,1
1292135,0.0,4.0,4.0,4.0,6.0,8.0,10.0,16.0,0,0.0,0.5,0.25,1,0,0,1,0,1
1292148,0.0,118.0,205.0,286.0,0.0,0.0,0.0,1.0,0,0.0,0.99,0.95,0,0,0,1,0,1
1292199,12.0,12.0,24.0,36.0,9.0,19.0,29.0,38.0,0,0.0,0.99,0.98,0,0,0,1,0,1
1292301,1.0,0.0,0.0,20.0,14.0,31.0,48.0,64.0,0,0.0,0.97,0.93,0,0,0,1,0,1
1292312,0.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,0,0.0,0.42,0.36,1,0,0,1,0,1
1292361,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.96,1,0,0,1,0,1
1292957,1.0,18.0,26.0,34.0,6.0,12.0,22.0,35.0,0,0.0,0.85,0.87,0,0,0,1,0,1
1293027,-2.0,11.0,11.0,11.0,0.0,7.0,12.0,13.0,0,0.0,0.5,0.4,0,0,0,1,0,1
1293033,0.0,9.0,9.0,9.0,1.0,1.0,4.0,5.0,0,0.0,0.46,0.35,0,0,0,1,0,1
1293422,20.0,85.0,115.0,155.0,14.0,41.0,89.0,124.0,0,0.0,0.68,0.69,0,0,0,1,0,1
1293509,3.0,11.0,11.0,11.0,6.0,7.0,7.0,7.0,0,0.0,0.69,0.68,1,0,0,1,0,1
1293606,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.42,0.36,0,0,0,1,0,1
1293774,3.0,167.0,257.0,347.0,32.0,97.0,176.0,181.0,0,0.0,0.42,0.46,0,0,0,1,0,1
1294175,2.0,5.0,10.0,14.0,0.0,2.0,7.0,14.0,0,0.0,0.0,0.0,0,0,0,1,0,1
1294183,18.0,0.0,0.0,0.0,1.0,2.0,11.0,17.0,0,0.0,0.99,0.98,1,0,0,1,0,1
1294274,5.0,1.0,3.0,7.0,3.0,7.0,9.0,13.0,0,0.0,0.48,0.36,0,0,0,1,0,1
1294560,7.0,315.0,596.0,880.0,52.0,248.0,529.0,741.0,0,53.0,0.89,0.9,0,0,0,1,0,1
1294637,0.0,115.0,160.0,160.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.98,1,0,0,1,0,1
1294774,6.0,3.0,9.0,12.0,6.0,13.0,29.0,44.0,0,0.0,0.84,0.9,0,0,0,1,0,1
1294793,1.0,155.0,249.0,340.0,36.0,130.0,229.0,270.0,0,25.0,0.52,0.41,0,0,0,1,0,1
1294914,0.0,7.0,7.0,7.0,4.0,7.0,11.0,11.0,0,0.0,0.95,0.97,0,0,0,1,0,1
1294975,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0,0.0,0.99,0.99,0,0,0,1,0,1
1294987,0.0,72.0,108.0,108.0,0.0,0.0,0.0,0.0,0,0.0,0.59,0.49,1,0,0,0,0,1
1295100,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.64,1,0,1,1,0,1
1295151,251.0,390.0,945.0,1701.0,60.0,192.0,242.0,242.0,0,0.0,0.96,0.96,0,0,0,1,0,1
1295361,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.66,1,0,1,1,0,1
1295384,0.0,16.0,16.0,16.0,10.0,25.0,30.0,30.0,0,0.0,0.24,0.28,1,0,0,1,0,1
1295456,0.0,3.0,4.0,6.0,2.0,2.0,4.0,5.0,0,0.0,0.79,0.66,0,0,0,1,0,1
1295637,5.0,40.0,60.0,60.0,8.0,27.0,44.0,66.0,0,0.0,0.62,0.62,0,0,1,1,0,1
1295819,4.0,4.0,8.0,12.0,2.0,5.0,11.0,17.0,0,0.0,0.97,0.92,0,0,0,1,0,1
1296033,0.0,3.0,5.0,5.0,1.0,3.0,10.0,13.0,0,1.0,0.73,0.76,0,0,0,1,0,1
1296152,0.0,20.0,40.0,50.0,12.0,22.0,43.0,54.0,0,0.0,0.54,0.65,0,0,0,1,0,1
1296204,0.0,15.0,19.0,27.0,3.0,8.0,11.0,19.0,0,0.0,0.73,0.76,0,0,0,1,0,1
1296321,0.0,41.0,68.0,104.0,12.0,30.0,58.0,89.0,0,4.0,0.7,0.66,0,0,0,1,0,1
1296341,0.0,20.0,40.0,40.0,6.0,10.0,21.0,24.0,0,0.0,0.73,0.76,0,0,0,1,0,1
1296381,0.0,5.0,6.0,6.0,0.0,0.0,0.0,3.0,0,0.0,0.42,0.36,1,0,0,1,0,1
1296405,0.0,5.0,7.0,7.0,1.0,1.0,1.0,1.0,0,0.0,0.53,0.54,1,0,0,1,0,1
1296598,0.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,0,0.0,0.83,0.86,0,0,0,1,0,1
1297068,47.0,208.0,363.0,456.0,33.0,156.0,264.0,392.0,0,29.0,0.79,0.66,0,0,0,1,0,1
1297142,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.81,0.82,0,0,0,1,0,1
1297155,2.0,0.0,0.0,0.0,12.0,16.0,16.0,16.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
1297629,10.0,92.0,137.0,182.0,13.0,53.0,109.0,167.0,0,0.0,0.48,0.57,0,0,1,1,0,1
1297764,1.0,8.0,8.0,8.0,0.0,0.0,3.0,8.0,0,0.0,0.89,0.9,0,0,0,1,0,1
1297795,0.0,1104.0,1104.0,1104.0,0.0,0.0,0.0,0.0,0,5.0,0.7,0.46,0,0,0,1,0,1
1297878,0.0,9.0,14.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.66,1,0,0,1,0,1
1298210,9.0,32.0,48.0,48.0,6.0,27.0,39.0,59.0,0,0.0,0.93,0.95,0,0,0,1,0,1
1298287,11.0,61.0,92.0,123.0,24.0,34.0,34.0,34.0,0,0.0,0.99,0.99,1,0,0,1,0,1
1298332,5.0,0.0,0.0,1.0,1.0,4.0,7.0,9.0,0,0.0,0.89,0.9,0,0,0,1,0,1
1298387,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0,0.0,0.08,0.03,0,0,0,1,0,1
1298399,0.0,22.0,37.0,57.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.82,0,0,1,1,0,1
1298467,64.0,380.0,550.0,755.0,214.0,539.0,666.0,926.0,0,0.0,0.91,0.93,0,0,0,1,0,1
1298690,1.0,6.0,10.0,16.0,2.0,7.0,10.0,13.0,0,0.0,1.0,0.99,0,0,0,1,0,1
1298693,0.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,0,0.0,0.89,0.88,0,0,0,1,0,1
1298745,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0,0.0,0.43,0.46,0,0,0,1,0,1
1298923,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0.0,0.86,0.69,0,0,0,1,0,1
1298961,12.0,30.0,90.0,120.0,11.0,39.0,66.0,114.0,0,0.0,0.98,0.98,0,0,0,1,0,1
1299068,12.0,12.0,24.0,48.0,6.0,13.0,30.0,48.0,0,0.0,0.97,0.94,0,0,1,1,0,1
1299190,0.0,6.0,12.0,12.0,1.0,2.0,6.0,8.0,1,0.0,0.44,0.38,0,0,0,1,0,1
1299281,13.0,0.0,4.0,12.0,2.0,7.0,17.0,62.0,0,0.0,0.95,0.95,0,0,0,1,0,1
1299607,3.0,15.0,31.0,45.0,1.0,8.0,16.0,27.0,0,0.0,0.87,0.72,0,0,0,1,0,1
1299698,-3.0,12.0,13.0,19.0,2.0,9.0,17.0,21.0,0,0.0,0.86,0.88,0,0,0,1,0,1
1300215,13.0,20.0,40.0,70.0,9.0,31.0,56.0,68.0,0,0.0,0.66,0.85,0,0,0,1,0,1
1300270,0.0,14.0,24.0,34.0,0.0,0.0,0.0,0.0,0,9.0,0.8,0.82,0,0,1,1,0,1
1300340,2.0,4.0,6.0,10.0,0.0,2.0,6.0,10.0,0,0.0,1.0,1.0,0,0,0,1,0,1
